repo,file,type,mech,strategy,lines,stmts,count
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/dist/sockjs.js,client,try-catch,noUsageOfErrorArg,97,97,53
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/dist/sockjs.js,client,try-catch,"noUsageOfErrorArg,break",12,12,6
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/dist/sockjs.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",7,7,7
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/dist/sockjs.js,client,try-catch,"noUsageOfErrorArg,returnNull",4,4,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/dist/sockjs.js,client,try-catch,others,20,20,8
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/facade.js,client,callback,others,1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/iframe-bootstrap.js,client,callback,"throwErrorObject,break",51,7,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/iframe-bootstrap.js,client,try-catch,noUsageOfErrorArg,6,6,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/iframe-bootstrap.js,client,try-catch,"noUsageOfErrorArg,break",6,6,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/info-ajax.js,client,try-catch,noUsageOfErrorArg,2,2,2
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/info-iframe.js,client,try-catch,noUsageOfErrorArg,12,12,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/main.js,client,callback,others,11,4,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/main.js,client,callback,throwErrorObject,40,12,2
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/main.js,client,try-catch,noUsageOfErrorArg,1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/shims.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/browser/abstract-xhr.js,client,try-catch,empty,0,0,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/browser/abstract-xhr.js,client,try-catch,noUsageOfErrorArg,2,2,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/browser/abstract-xhr.js,client,try-catch,"noUsageOfErrorArg,returnNull",1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/browser/abstract-xhr.js,client,try-catch,others,4,4,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/driver/xhr.js,client,event,others,2,2,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/iframe.js,client,callback,break,36,6,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/iframe.js,client,try-catch,empty,0,0,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/iframe.js,client,try-catch,noUsageOfErrorArg,4,4,2
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/lib/buffered-sender.js,client,callback,others,8,2,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/lib/polling.js,client,callback,others,10,3,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/lib/sender-receiver.js,client,callback,others,4,4,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/receiver/eventsource.js,client,callback,others,12,9,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/receiver/htmlfile.js,client,callback,others,3,3,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/receiver/jsonp.js,client,callback,others,5,5,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/receiver/jsonp.js,client,try-catch,empty,0,0,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/sender/jsonp.js,client,callback,others,16,8,2
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/sender/jsonp.js,client,try-catch,empty,0,0,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/sender/jsonp.js,client,try-catch,noUsageOfErrorArg,3,3,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/sender/xdr.js,client,try-catch,empty,0,0,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/sender/xdr.js,client,try-catch,noUsageOfErrorArg,1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/transport/websocket.js,client,callback,others,8,8,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/utils/browser.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/utils/iframe.js,client,callback,others,122,38,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/utils/iframe.js,client,try-catch,empty,0,0,7
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/lib/utils/log.js,client,try-catch,empty,0,0,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/html/lib/worker.js,client,callback,others,50,7,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/batch-tests.js,client,callback,others,46,14,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/batch-tests.js,client,try-catch,others,30,30,12
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/echo-tests.js,client,callback,others,52,16,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/echo-tests.js,client,try-catch,noUsageOfErrorArg,6,6,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/echo-tests.js,client,try-catch,others,18,18,9
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/end-to-end.js,client,callback,others,54,14,4
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/end-to-end.js,client,try-catch,others,32,32,16
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/iframe.js,client,callback,break,23,2,1
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/iframe.js,client,try-catch,others,18,18,5
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/main-node.js,client,callback,others,4,4,3
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/main.js,client,callback,others,5,5,5
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/receivers.js,client,callback,others,80,24,8
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/receivers.js,client,try-catch,others,116,116,52
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/senders.js,client,try-catch,others,27,27,12
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/transports.js,client,callback,others,25,7,2
sockjs-client.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/sockjs-client/tests/lib/transports.js,client,try-catch,others,15,15,9
sockjs-node.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sockjs-node/examples/hapi/server.js,server,callback,noUsageOfErrorArg,7,1,1
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/lib/api.js,server,callback,others,7,1,1
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/lib/application.js,server,callback,others,101,28,6
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/lib/application.js,server,callback,rethrow,4,4,2
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/lib/chrome-driver.js,server,callback,others,24,6,2
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/vendor/axs_testing.js,server,callback,others,14,1,1
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/vendor/axs_testing.js,server,try-catch,empty,0,0,2
spectron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/spectron/vendor/axs_testing.js,server,try-catch,noUsageOfErrorArg,4,4,4
standard.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/standard/test/api.js,server,callback,others,6,6,2
standard.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/standard/test/clone.js,server,callback,others,120,19,7
standard.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/standard/test/clone.js,server,callback,rethrow,3,1,1
standard.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/standard/test/cmd.js,server,event,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,callback,others,41,14,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,callback,reassigningError,13,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,callback,"reassigningError,throwErrorObject",20,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,callback,rethrow,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,callback,throwErrorObject,16,5,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,empty,0,0,46
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,noUsageOfErrorArg,31,31,31
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,"noUsageOfErrorArg,continue",15,15,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",12,12,12
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,"noUsageOfErrorArg,returnNull",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,others,48,18,18
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,reassigningError,8,8,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,"reassigningError,rethrow",35,5,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,rethrow,230,93,36
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/babel.js,client,try-catch,"throwErrorObject,rethrow",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/_stream_readable.js,client,callback,others,4,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/_stream_transform.js,client,callback,others,21,13,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/_stream_transform.js,client,callback,throwErrorObject,13,7,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/_stream_writable.js,client,callback,others,28,8,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/querystring.js,client,try-catch,noUsageOfErrorArg,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/stream.js,client,callback,rethrow,4,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/util.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/builtin/util.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/live-reload.js,client,callback,others,18,9,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/live-reload.js,client,try-catch,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-crawl.js,client,callback,others,3,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-crawl.js,client,callback,rethrow,28,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-crawl.js,client,try-catch,rethrow,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-extension.js,client,callback,noUsageOfErrorArg,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-extension.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-extension.js,client,callback,rethrow,35,10,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/npm-extension.js,client,promise,rethrow,8,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/semver.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/semver.js,client,try-catch,"noUsageOfErrorArg,returnNull",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/steal-clone.js,client,callback,others,53,14,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,callback,noUsageOfErrorArg,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,callback,others,69,24,12
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,callback,reassigningError,12,5,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,callback,rethrow,20,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,promise,others,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,empty,0,0,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",8,8,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,others,60,56,39
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,rethrow,24,16,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur-runtime.js,client,try-catch,"rethrow,returnLiteral",58,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,break,17,7,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,noUsageOfErrorArg,3,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,others,196,91,33
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,reassigningError,35,11,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,rethrow,20,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,returnNull,4,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,callback,"throwErrorObject,rethrow",11,4,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,promise,others,11,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,empty,0,0,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",8,8,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,others,95,91,62
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,rethrow,24,16,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,"rethrow,returnLiteral",58,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/ext/traceur.js,client,try-catch,"throwErrorObject,rethrow",24,12,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,break,39,16,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,noUsageOfErrorArg,16,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,others,111,23,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,reassigningError,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,rethrow,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,callback,returnUndefined,8,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,empty,0,0,10
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,noUsageOfErrorArg,9,9,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",10,10,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,"noUsageOfErrorArg,returnUndefined",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,others,88,30,17
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/main.js,client,try-catch,rethrow,42,12,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,callback,break,39,16,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,callback,others,32,8,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,try-catch,empty,0,0,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,try-catch,noUsageOfErrorArg,7,7,7
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",6,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,try-catch,others,18,6,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base.js,client,try-catch,rethrow,35,10,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base_test.js,client,callback,consoleLog,8,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base_test.js,client,callback,others,13,13,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base_test.js,client,callback,reassigningError,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/base_test.js,client,promise,"noUsageOfErrorArg,consoleLog",1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/extension-amd.js,client,callback,others,24,5,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/extension-cjs.js,client,try-catch,rethrow,21,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/extension-es6.js,client,try-catch,empty,0,0,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/extension-global.js,client,try-catch,noUsageOfErrorArg,3,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/extension-scriptLoader.js,client,callback,others,34,8,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/util.js,client,try-catch,empty,0,0,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/util.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/lib/util.js,client,try-catch,others,5,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/tests/advanced-plugin.js,client,callback,noUsageOfErrorArg,6,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/tests/legacy-plugin.js,client,callback,noUsageOfErrorArg,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/tests/worker-babel.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/base/tests/worker-traceur.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/cache-bust/test/test.js,client,callback,others,5,5,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/extension-stack-trace.js,client,callback,others,62,12,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/extension-stack-trace.js,client,callback,returnUndefined,8,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/extension-stack-trace.js,client,try-catch,"noUsageOfErrorArg,returnUndefined",2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/extension-tree-shaking.js,client,try-catch,others,12,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/json/json.js,client,try-catch,others,22,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/json/test/test.js,client,promise,others,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,callback,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,callback,"noUsageOfErrorArg,continue",45,13,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,callback,others,68,17,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,callback,reassigningError,7,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,callback,rethrow,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,try-catch,others,10,10,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/loader.js,client,try-catch,reassigningError,4,4,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/system.js,client,callback,others,141,23,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/lib/transpiler.js,client,try-catch,others,23,8,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,callback,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,callback,"noUsageOfErrorArg,continue",45,13,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,callback,others,258,70,33
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,callback,reassigningError,7,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,callback,rethrow,3,3,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,try-catch,empty,0,0,10
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,try-catch,noUsageOfErrorArg,5,5,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,try-catch,others,98,70,57
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,try-catch,reassigningError,6,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader-with-promises.js,client,try-catch,rethrow,8,4,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,callback,noUsageOfErrorArg,2,2,2
