"numberOfCallbackErrorFunctions","numberOfFirstErrorArgFunctions","numberOfEmptyCallbacks","numberOfConsoleStatementOnly","numberOfLogicalLines","numberOfPhysicalLines"
0,0,0,0,1,1
0,0,0,0,15,38
0,0,0,0,2,3
0,0,0,0,1,1
0,0,0,0,8,10
0,1,0,0,7,29
0,0,0,0,7,7
0,0,0,0,6,12
0,0,0,0,30,36
0,0,0,0,6,29
0,0,0,0,11,17
0,0,0,0,4,26
0,0,0,0,8,30
0,0,0,0,4,7
0,0,0,0,4,4
0,0,0,0,1,1
0,0,0,0,11,15
0,0,0,0,4,6
0,0,0,0,14,19
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,14,40
0,0,0,0,7,31
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,2,2
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,22
0,0,0,0,1,1
0,0,0,0,3,3
0,0,0,0,3,3
0,0,0,0,3,25
0,0,0,0,145,175
0,0,0,0,11,13
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,2
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,10,10
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,2,2
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,7,9
0,0,0,0,7,9
0,0,0,0,2,2
0,0,0,0,1,1
0,0,0,0,2,2
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,9,12
0,0,0,0,1,23
0,0,0,0,1,22
0,0,0,0,0,20
0,0,0,0,0,20
0,0,0,0,1,23
0,0,0,0,1,22
0,0,0,0,25,53
0,0,0,0,0,1
0,0,0,0,3,24
0,0,0,0,2,23
0,0,0,0,6,31
0,0,0,0,2,23
0,0,0,0,4,25
0,0,0,0,3,24
0,0,0,0,4,25
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,9,13
0,0,0,0,2,4
0,0,0,0,4,29
0,0,0,0,3,24
0,0,0,0,7,31
0,0,0,0,3,26
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,36,77
0,0,0,0,0,1
0,0,0,0,5,6
0,0,0,0,14,19
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,22
0,0,0,0,7,28
0,0,0,0,1,1
0,0,0,0,3,3
0,0,0,0,1,1
0,0,0,0,1,22
0,0,0,0,3,25
0,0,0,0,6,28
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,2
0,0,0,0,1,1
0,0,0,0,6,7
0,0,0,0,1,22
0,0,0,0,1,22
0,0,0,0,1,23
0,0,0,0,3,24
0,0,0,0,20,41
0,0,0,0,5,5
0,1,0,0,73,91
0,1,0,0,9,15
0,2,0,0,15,22
0,1,0,0,10,12
0,0,0,0,2,2
0,0,0,0,2,2
0,0,0,0,3,3
0,0,0,0,210,215
0,0,0,0,74,77
0,0,0,0,237,237
0,0,0,0,1817,1823
0,0,0,0,28,36
0,0,0,0,6559,6565
0,0,0,0,151,157
0,0,0,0,1,1
0,0,0,0,3,4
0,0,0,0,2,3
0,0,0,0,43,59
0,0,0,0,51,67
0,0,0,0,52,68
0,0,0,0,47,63
0,1,0,0,51,66
0,1,0,0,177,255
0,1,0,0,164,234
0,3,0,0,25,37
0,4,0,0,168,198
0,0,0,0,25,27
0,10,0,0,157,199
0,8,0,0,140,207
0,0,0,0,4,28
0,0,0,0,6,12
0,1,0,0,8,9
0,27,0,0,413,581
0,1,0,0,19,50
0,0,0,0,12,38
0,0,0,0,15,50
0,0,0,0,9,34
0,1,0,0,35,54
0,0,0,0,9,13
0,0,0,0,12,37
0,0,0,0,22,33
0,1,0,0,36,56
0,1,0,0,31,41
0,1,0,0,47,70
0,0,0,0,15,17
0,0,0,0,24,34
0,0,0,0,25,30
0,0,0,0,17,23
0,0,0,0,41,55
0,0,0,0,14,25
0,0,0,0,11,17
0,0,0,0,18,24
0,0,0,0,13,16
0,0,0,0,13,20
0,0,0,0,12,20
0,0,0,0,7,17
0,0,0,0,46,68
0,0,0,0,19,31
0,0,0,0,4,11
0,0,0,0,7,30
0,0,0,0,26,53
0,0,0,0,3,25
0,0,0,0,9,31
0,0,0,0,11,34
0,0,0,0,10,37
0,0,0,0,27,54
0,0,0,0,3,27
0,0,0,0,7,34
0,0,0,0,3,27
0,0,0,0,3,26
0,0,0,0,3,26
0,0,0,0,5,28
0,0,0,0,6,31
0,0,0,0,4,5
0,0,0,0,13,18
0,0,0,0,11,36
0,0,0,0,11,36
0,0,0,0,16,42
0,0,0,0,16,42
0,0,0,0,29,32
0,0,0,0,49,67
2,0,0,0,421,542
0,1,0,0,76,93
0,0,0,0,64,75
0,2,0,0,590,754
0,0,0,0,32,41
0,0,0,0,28,37
0,0,0,0,13,17
0,0,0,0,16,20
0,0,0,0,11,13
0,0,0,0,15,19
0,0,0,0,53,79
0,0,0,0,38,47
0,0,0,0,26,32
0,0,0,0,24,28
0,0,0,0,9,13
0,0,0,0,21,27
0,1,0,0,42,55
0,0,0,0,15,19
0,0,0,0,30,37
0,0,0,0,15,21
0,0,0,0,23,34
0,0,0,0,25,28
0,0,0,0,36,46
0,0,0,0,10,33
0,0,0,0,7,30
0,0,0,0,4,7
0,0,0,0,6,12
0,0,0,0,4,7
0,0,0,0,20,25
0,0,0,0,6,10
0,0,0,0,4,7
0,0,0,0,15,18
0,0,0,0,4,7
0,0,0,0,15,17
0,0,0,0,11,14
0,0,0,0,8,11
0,0,0,0,4,7
0,0,0,0,11,14
0,0,0,0,9,12
0,0,0,0,8,11
0,0,0,0,7,10
0,0,0,0,10,13
0,0,0,0,10,13
0,0,0,0,24,31
0,0,0,0,769,1007
0,0,0,0,117,150
0,0,0,0,15,46
0,0,0,0,18,21
0,0,0,0,40,48
0,0,0,0,27,53
1,0,0,0,94,123
0,0,0,0,39,74
0,0,0,0,38,46
0,0,0,0,53,90
0,0,0,0,13,18
0,0,0,0,109,146
0,0,0,0,21,25
0,0,0,0,22,33
0,0,0,0,40,54
0,0,0,0,379,470
0,0,0,0,58,67
0,0,0,0,247,304
0,0,0,0,486,606
0,0,0,0,29,39
0,0,0,0,27,60
0,0,0,0,34,37
0,0,0,0,32,62
0,0,0,0,15,17
0,0,0,0,8,10
0,0,0,0,20,28
0,0,0,0,6,13
0,0,0,0,24,30
0,0,0,0,10,23
0,0,0,0,11,20
0,0,0,0,16,23
0,0,0,0,94,142
0,0,0,0,15,18
0,0,0,0,16,24
0,0,0,0,18,29
0,0,0,0,115,155
0,0,0,0,52,69
0,0,0,0,121,152
0,0,0,0,25,35
0,0,0,0,78,100
1,0,0,0,27,37
0,0,0,0,88,102
1,0,0,0,54,72
0,0,0,0,21,32
0,0,0,0,14,19
0,0,0,0,9,13
0,4,0,0,38,73
0,3,0,0,45,63
0,0,0,0,24,51
0,0,0,0,74,94
0,0,0,0,34,40
0,1,0,0,42,86
0,0,0,0,22,50
0,0,0,0,20,45
0,0,0,0,54,111
0,0,0,0,60,116
0,0,0,0,28,57
0,1,0,0,16,40
0,1,0,0,40,49
0,1,0,0,37,62
0,1,0,0,16,40
0,1,0,0,22,30
0,2,0,0,32,42
0,0,0,0,18,23
0,3,0,0,39,51
0,2,0,0,34,40
0,0,0,0,17,41
0,0,0,0,26,33
0,0,0,0,20,44
0,0,0,0,26,52
0,1,0,0,64,111
0,0,0,0,24,49
0,0,0,0,36,60
0,0,0,0,137,206
0,0,0,0,112,163
0,0,0,0,17,20
0,0,0,0,28,59
0,0,0,0,19,45
0,4,0,0,50,69
0,0,0,0,19,31
0,0,0,0,43,54
0,0,0,0,19,48
0,0,0,0,5,27
0,0,0,0,20,52
0,1,0,0,30,39
0,0,0,0,35,67
0,0,0,0,15,39
0,4,0,0,46,53
0,0,0,0,54,83
0,0,0,0,25,31
0,1,0,0,18,19
0,1,0,0,38,52
0,6,0,6,35,58
0,0,0,0,24,29
0,0,0,0,13,35
0,0,0,0,11,35
0,0,0,0,56,107
0,0,0,0,13,18
0,1,0,0,15,38
0,0,0,0,51,64
0,0,0,0,118,196
0,0,0,0,13,36
0,0,0,0,72,121
0,0,0,0,49,64
0,0,0,0,21,32
0,0,0,0,67,103
0,0,0,0,23,47
0,0,0,0,190,233
0,0,0,0,28,62
0,0,0,0,14,40
0,0,0,0,26,58
0,0,0,0,47,80
0,0,0,0,27,56
0,0,0,0,18,45
0,0,0,0,27,58
0,0,0,0,20,48
0,0,0,0,15,17
0,0,0,0,32,44
0,1,0,0,40,52
0,0,0,0,18,25
0,0,0,0,12,15
0,16,0,0,163,233
0,1,0,0,33,40
0,1,0,0,40,50
0,4,0,0,94,140
0,0,0,0,117,182
0,1,0,0,21,45
0,1,0,0,61,113
0,0,0,0,63,111
0,0,0,0,44,94
0,0,0,0,29,35
0,0,0,0,10,37
0,0,0,0,12,34
0,0,0,0,15,27
0,0,0,0,25,37
0,0,0,0,18,27
0,0,0,0,18,44
0,0,0,0,19,47
0,0,0,0,12,38
0,0,0,0,64,105
0,2,0,0,38,82
0,1,0,0,35,62
0,0,0,0,32,65
0,0,0,0,33,40
0,1,0,0,33,60
0,0,0,0,19,22
0,2,1,0,23,26
0,0,0,0,16,19
0,0,0,0,62,126
0,0,0,0,41,87
0,0,0,0,93,146
0,0,0,0,12,36
0,0,0,0,47,78
0,0,0,0,25,26
0,0,0,0,18,51
0,0,0,0,18,20
0,0,0,0,40,67
0,1,0,0,35,54
0,1,0,0,34,60
0,0,0,0,29,39
0,0,0,0,42,45
0,0,0,0,50,53
0,0,0,0,15,39
0,0,0,0,37,65
0,0,0,0,22,47
0,0,0,0,32,71
0,0,0,0,51,93
0,1,0,0,24,49
0,1,0,0,22,47
0,2,0,0,39,51
0,0,0,0,21,49
0,0,0,0,22,49
0,0,0,0,16,38
0,0,0,0,21,55
0,2,0,0,27,33
0,0,0,0,64,108
0,1,0,0,39,79
0,0,0,0,82,130
0,0,0,0,29,65
0,0,0,0,20,49
0,0,0,0,24,30
0,0,0,0,28,32
0,0,0,0,69,118
0,0,0,0,37,74
0,0,0,0,32,48
0,0,0,0,12,15
0,1,0,0,89,133
0,0,0,0,16,19
0,0,0,0,15,22
0,0,0,0,41,63
0,0,0,0,117,147
0,0,0,0,55,102
0,0,0,0,10,34
0,0,0,0,40,49
0,0,0,0,125,189
0,0,0,0,23,26
0,0,0,0,381,478
0,1,0,0,558,716
0,0,0,0,76,116
0,0,0,0,131,189
0,0,0,0,89,127
0,0,0,0,28,33
0,0,0,0,13,20
0,0,0,0,19,26
0,0,0,0,17,43
0,0,0,0,46,110
0,0,0,0,254,343
0,1,0,0,24,49
0,1,0,0,32,60
0,0,0,0,23,52
0,0,0,0,19,23
0,0,0,0,174,238
0,0,0,0,26,65
0,0,0,0,14,40
0,0,0,0,112,138
0,0,0,0,400,426
0,0,0,0,26,37
0,0,0,0,32,67
0,0,0,0,57,133
0,3,0,0,85,116
0,9,0,0,406,486
0,0,0,0,192,272
0,1,0,0,231,279
0,2,0,0,44,78
0,0,0,0,39,69
0,12,0,0,213,322
0,0,0,0,21,27
0,0,0,0,21,26
0,0,0,0,19,24
0,0,0,0,4,7
0,0,0,0,23,28
0,0,0,0,45,53
0,0,0,0,10,32
0,2,0,0,45,81
0,0,0,0,27,53
0,0,0,0,17,43
0,1,0,0,17,39
0,0,0,0,12,16
0,0,0,0,15,26
0,0,0,0,14,21
0,0,0,0,22,54
0,1,0,0,23,29
0,1,0,0,27,38
0,0,0,0,30,42
0,0,0,0,53,61
0,0,0,0,36,47
0,2,0,0,25,57
0,0,0,0,54,105
0,0,0,0,20,46
0,0,0,0,18,44
0,0,0,0,87,107
0,1,0,0,15,39
0,0,0,0,19,23
0,1,0,0,223,293
0,0,0,0,85,120
0,0,0,0,21,48
0,0,0,0,17,45
0,1,0,0,12,16
0,0,0,0,9,35
0,0,0,0,8,33
0,1,0,0,33,56
0,0,0,0,15,44
0,1,0,0,12,17
0,1,0,0,17,22
0,1,0,0,18,44
0,1,0,0,15,20
0,1,0,0,21,28
0,1,0,0,20,27
0,0,0,0,35,43
0,0,0,0,32,44
0,0,0,0,20,28
0,0,0,0,19,45
0,0,0,0,22,31
0,3,0,0,54,66
0,1,0,0,21,28
0,0,0,0,11,13
0,0,0,0,42,48
0,0,0,0,18,25
0,0,0,0,21,26
0,0,0,0,74,95
0,0,0,0,30,52
0,0,0,0,29,40
0,0,0,0,13,40
0,1,0,0,24,29
0,1,0,0,24,29
0,4,0,0,92,107
0,1,0,0,46,53
0,0,0,0,15,38
0,1,0,0,29,35
0,1,0,0,46,53
0,1,0,0,175,246
0,0,0,0,168,221
0,1,0,0,13,17
0,0,0,0,14,43
0,1,0,0,20,28
0,1,0,0,16,20
0,0,0,0,30,60
0,1,0,0,17,23
0,0,0,0,13,39
0,1,0,0,15,20
0,0,0,0,73,115
0,1,0,0,27,31
0,0,0,0,25,60
0,1,0,0,32,43
0,0,0,0,32,75
0,1,0,0,18,26
0,2,0,0,65,101
0,1,1,0,17,43
0,1,0,0,17,21
0,0,0,0,14,18
0,0,0,0,17,21
0,0,0,0,16,20
0,0,0,0,16,20
0,0,0,0,16,20
0,0,0,0,17,21
0,0,0,0,21,26
0,0,0,0,21,26
0,0,0,0,21,26
0,0,0,0,22,27
0,0,0,0,113,132
0,0,0,0,9,13
0,0,0,0,11,37
0,0,0,0,17,22
0,0,0,0,20,48
0,2,0,0,62,102
0,1,0,0,17,21
0,1,0,0,16,25
0,2,0,0,26,54
0,0,0,0,16,34
0,0,0,0,36,52
0,0,0,0,129,202
0,1,0,0,103,169
0,0,0,0,14,19
0,0,0,0,25,40
0,1,0,0,36,42
0,8,0,0,37,85
0,0,0,0,23,26
0,0,0,0,22,26
0,0,0,0,28,32
0,0,0,0,19,23
0,0,0,0,33,38
0,0,0,0,25,28
0,0,0,0,22,25
0,0,0,0,34,37
0,0,0,0,23,27
0,0,0,0,22,26
0,0,0,0,28,31
0,0,0,0,12,34
0,1,0,0,14,36
0,0,0,0,56,96
0,0,0,0,62,103
0,0,0,0,20,23
0,0,0,0,13,19
0,0,0,0,14,18
0,0,0,0,29,60
0,0,0,0,56,86
0,0,0,0,16,22
0,0,0,0,17,24
0,0,0,0,17,23
0,0,0,0,26,54
0,0,0,0,12,34
0,0,0,0,45,80
0,0,0,0,32,56
0,0,0,0,26,54
0,0,0,0,42,81
0,0,0,0,35,52
0,0,0,0,73,110
0,0,0,0,129,180
0,0,0,0,9,32
0,0,0,0,28,37
0,0,0,0,33,67
0,0,0,0,16,23
0,0,0,0,17,19
0,2,0,0,15,40
0,1,0,0,11,36
0,1,0,0,10,32
0,1,0,0,55,84
0,1,0,0,67,110
0,3,0,0,127,190
0,0,0,0,18,23
0,0,0,0,10,15
0,0,0,0,18,31
0,6,0,0,89,128
0,0,0,0,57,110
0,12,0,0,99,162
0,0,0,0,60,78
0,5,0,0,40,46
0,0,0,0,13,20
0,4,0,0,88,142
0,2,0,0,76,105
0,2,0,0,22,56
0,15,0,0,175,232
0,0,0,0,17,42
0,3,0,0,21,50
0,1,0,0,27,36
0,2,0,0,24,53
0,0,0,0,24,33
0,0,0,0,23,32
0,2,0,0,25,38
0,2,0,0,42,80
0,0,0,0,28,32
0,1,0,0,22,35
0,0,0,0,39,47
0,0,0,0,118,149
0,0,0,0,55,88
0,1,0,0,11,15
0,2,0,0,18,45
0,1,0,0,78,99
0,0,0,0,33,38
0,0,0,0,9,11
0,0,0,0,8,33
0,0,0,0,11,34
0,0,0,0,13,19
0,0,0,0,16,17
0,0,0,0,34,63
0,0,0,0,49,62
0,0,0,0,18,43
0,0,0,0,166,204
0,0,0,0,26,52
0,0,0,0,32,36
0,1,0,0,165,226
0,0,0,0,18,22
0,1,0,0,16,18
0,1,0,0,29,55
0,1,0,0,26,31
0,2,0,0,21,35
0,2,0,0,14,39
0,1,0,0,26,53
0,4,0,0,39,45
0,1,0,0,31,39
0,1,0,0,24,52
0,1,0,0,15,43
0,0,0,0,24,52
0,1,0,0,28,36
0,8,0,0,77,97
0,2,0,0,38,51
0,0,0,0,27,32
0,13,0,0,427,539
0,0,0,0,34,69
0,7,0,0,88,132
0,0,0,0,26,53
0,1,0,0,25,58
0,4,0,0,25,53
0,4,0,0,31,63
0,0,0,0,42,70
0,0,0,0,28,40
0,0,0,0,26,29
0,1,0,0,20,47
0,1,0,0,22,27
0,0,0,0,14,20
0,3,0,0,133,187
2,4,0,0,130,202
0,0,0,0,54,83
0,2,0,0,19,21
0,0,0,0,36,49
0,0,0,0,17,20
0,0,0,0,10,21
0,1,0,0,62,77
0,2,0,2,71,97
0,2,0,0,60,74
0,12,0,0,91,149
0,0,0,0,28,54
0,0,0,0,31,45
0,0,0,0,45,94
0,1,0,0,21,28
0,10,0,0,64,110
0,0,0,0,10,12
0,1,0,0,45,52
0,0,0,0,23,54
0,0,0,0,8,12
0,0,0,0,30,35
0,0,0,0,21,45
0,0,0,0,43,74
0,0,0,0,33,41
0,0,0,0,24,51
0,2,0,0,24,27
0,0,0,0,37,77
0,6,0,0,47,72
0,0,0,0,26,47
0,0,0,0,16,50
0,0,0,0,14,37
0,0,0,0,108,130
0,0,0,0,126,156
0,0,0,0,85,164
0,0,0,0,18,46
0,0,0,0,23,47
0,0,0,0,29,36
0,1,0,0,54,96
0,0,0,0,30,59
0,0,0,0,47,73
0,0,0,0,43,88
0,0,0,0,38,49
0,0,0,0,15,46
0,0,0,0,36,48
0,1,0,0,100,137
0,0,0,0,35,41
0,0,0,0,42,50
0,0,0,0,15,41
0,0,0,0,15,37
0,0,0,0,23,31
0,0,0,0,19,26
0,1,0,0,53,84
0,0,0,0,32,64
0,0,0,0,29,31
0,1,0,0,13,36
0,0,0,0,34,59
0,0,0,0,43,71
0,0,0,0,25,55
0,0,0,0,19,23
0,2,0,0,70,94
0,0,0,0,31,67
0,0,0,0,33,56
0,0,0,0,17,20
0,0,0,0,16,19
0,0,0,0,19,24
0,0,0,0,26,54
0,0,0,0,15,38
0,0,0,0,18,20
0,0,0,0,43,67
0,0,0,0,29,34
0,1,0,0,20,30
0,0,0,0,44,74
0,0,0,0,19,23
0,0,0,0,17,39
0,0,0,0,24,47
0,1,0,0,29,40
0,0,0,0,31,40
0,1,0,0,26,52
0,0,0,0,31,61
0,0,0,0,57,112
0,0,0,0,41,69
0,0,0,0,34,44
0,0,0,0,42,75
0,1,0,0,19,26
0,1,0,0,19,25
0,0,0,0,58,68
0,1,0,0,13,16
0,1,0,0,34,63
0,0,0,0,66,96
0,0,0,0,25,51
0,1,0,0,22,26
0,0,0,0,40,47
0,0,0,0,28,33
0,0,0,0,35,63
0,0,0,0,27,53
0,0,0,0,15,37
0,0,0,0,37,65
0,0,0,0,40,67
0,0,0,0,27,33
0,1,0,0,22,48
0,0,0,0,52,68
0,0,0,0,51,94
0,0,0,0,77,89
0,0,0,0,15,44
0,1,0,0,55,82
0,0,0,0,31,56
0,1,0,0,32,58
0,0,0,0,61,87
0,0,0,0,44,82
0,2,0,0,32,65
0,1,0,0,19,26
0,0,0,0,21,52
0,0,0,0,13,41
0,1,0,0,20,45
0,0,0,0,63,89
0,0,0,0,42,55
0,1,0,0,45,81
0,0,0,0,19,20
0,0,0,0,23,27
0,0,0,0,15,37
0,1,0,0,47,81
0,1,0,0,70,113
0,0,0,0,32,57
0,0,0,0,21,48
0,0,0,0,21,48
0,0,0,0,16,21
0,0,0,0,27,56
0,0,0,0,24,49
0,0,0,0,29,42
0,0,0,0,65,96
0,0,0,0,34,43
0,0,0,0,89,93
0,0,0,0,47,85
0,0,0,0,21,25
0,0,0,0,20,27
0,1,0,0,50,57
0,0,0,0,80,88
0,0,0,0,70,98
0,0,0,0,44,72
0,0,0,0,58,94
0,0,0,0,71,107
0,0,0,0,54,67
0,0,0,0,58,94
0,0,0,0,12,16
0,1,0,0,27,52
0,0,0,0,30,56
0,0,0,0,26,56
0,0,0,0,32,61
0,0,0,0,61,89
0,0,0,0,40,66
0,0,0,0,29,55
0,0,0,0,158,214
0,0,0,0,20,44
0,0,0,0,40,53
0,0,0,0,23,38
0,0,0,0,43,76
0,0,0,0,29,36
0,0,0,0,21,28
0,0,0,0,22,32
0,0,0,0,104,121
0,0,0,0,42,50
0,0,0,0,59,87
0,0,0,0,31,56
0,0,0,0,424,590
0,0,0,0,23,48
0,0,0,0,51,76
0,0,0,0,40,65
0,0,0,0,52,83
0,0,0,0,24,33
0,0,0,0,30,40
0,0,0,0,49,55
0,0,0,0,69,107
0,0,0,0,99,127
0,0,0,0,17,22
0,0,0,0,28,61
0,0,0,0,34,45
0,0,0,0,17,39
0,1,0,0,31,58
0,0,0,0,12,13
0,0,0,0,35,65
0,1,0,0,18,43
0,0,0,0,31,67
0,0,0,0,24,26
0,0,0,0,27,51
0,1,0,0,39,52
0,0,0,0,55,69
0,1,0,0,41,71
0,0,0,0,19,42
0,0,0,0,24,26
0,0,0,0,53,61
0,0,0,0,59,91
0,0,0,0,82,86
0,0,0,0,42,55
0,1,0,0,30,39
0,0,0,0,28,33
0,0,0,0,57,65
0,0,0,0,51,80
0,0,0,0,68,108
0,1,0,0,24,29
0,1,0,0,25,29
0,0,0,0,18,27
0,0,0,0,30,52
0,0,0,0,17,19
0,0,0,0,24,30
0,1,0,0,19,27
0,0,0,0,76,125
0,0,0,0,47,85
0,1,0,0,173,215
0,0,0,0,23,47
0,0,0,0,77,117
0,0,0,0,49,74
0,0,0,0,35,67
0,0,0,0,26,51
0,0,0,0,41,47
0,0,0,0,32,63
0,0,0,0,32,65
0,1,0,0,33,37
0,3,0,0,42,74
0,0,0,0,44,54
0,0,0,0,50,88
0,0,0,0,64,97
0,0,0,0,49,81
0,0,0,0,21,29
0,0,0,0,117,186
0,1,0,0,30,61
0,0,0,0,22,52
0,0,0,0,19,48
0,0,0,0,24,58
0,0,0,0,28,61
0,6,0,0,59,87
0,0,0,0,18,46
0,0,0,0,23,54
0,0,0,0,19,47
0,0,0,0,35,78
0,0,0,0,68,101
0,0,0,0,27,54
0,0,0,0,44,78
0,0,0,0,58,94
0,0,0,0,75,134
0,0,0,0,232,245
0,0,0,0,77,91
0,0,0,0,118,146
0,0,0,0,100,123
0,0,0,0,27,38
0,0,0,0,29,33
0,0,0,0,51,62
0,0,0,0,25,35
0,0,0,0,37,50
0,0,0,0,51,64
0,0,0,0,65,84
0,0,0,0,15,24
0,0,0,0,31,47
0,2,0,0,38,55
0,0,0,0,29,38
0,1,0,0,42,53
0,0,0,0,42,54
0,1,0,0,39,52
0,0,0,0,61,85
0,0,0,0,45,65
0,0,0,0,36,45
0,0,0,0,33,40
0,0,0,0,38,48
0,0,0,0,74,87
0,0,0,0,42,52
0,0,0,0,40,49
0,0,0,0,38,42
0,0,0,0,64,70
0,0,0,0,46,54
0,0,0,0,30,41
0,2,0,0,85,103
0,1,0,0,73,92
0,0,0,0,33,43
0,0,0,0,301,325
0,0,0,0,42,47
0,0,0,0,51,59
0,0,0,0,38,47
0,0,0,0,168,187
0,0,0,0,38,42
0,0,0,0,68,77
0,0,0,0,44,50
0,0,0,0,43,49
0,0,0,0,46,53
0,0,0,0,70,75
0,0,0,0,96,106
0,0,0,0,45,52
0,0,0,0,86,107
0,0,0,0,70,89
0,1,0,0,96,108
0,0,0,0,41,48
0,0,0,0,45,61
0,0,0,0,67,88
0,0,0,0,64,76
0,0,0,0,48,62
0,0,0,0,17,22
0,0,0,0,52,67
0,0,0,0,23,29
0,0,0,0,30,49
0,0,0,0,158,186
0,0,0,0,34,41
0,0,0,0,41,58
0,0,0,0,107,140
0,0,0,0,83,105
0,0,0,0,68,95
0,0,0,0,39,43
0,0,0,0,53,68
0,0,0,0,38,49
0,0,0,0,38,49
0,0,0,0,45,60
0,0,0,0,53,65
0,0,0,0,43,49
0,0,0,0,53,61
0,0,0,0,45,60
0,1,0,0,50,74
0,0,0,0,56,78
0,0,0,0,39,51
0,0,0,0,87,109
0,0,0,0,47,61
0,0,0,0,48,57
0,0,0,0,14,18
0,0,0,0,82,104
0,0,0,0,38,42
0,0,0,0,37,45
0,1,0,0,41,47
0,0,0,0,21,24
0,1,0,0,39,45
0,0,0,0,105,125
0,0,0,0,130,152
0,0,0,0,32,38
0,0,0,0,78,95
0,0,0,0,41,47
0,0,0,0,64,84
0,0,0,0,47,53
0,0,0,0,46,52
0,0,0,0,29,39
0,0,0,0,84,109
0,0,0,0,59,77
0,0,0,0,85,108
0,1,0,0,63,79
0,3,0,0,74,97
0,0,0,0,40,54
0,0,0,0,44,56
0,0,0,0,104,128
0,0,0,0,44,53
0,0,0,0,53,59
0,0,0,0,32,46
0,0,0,0,68,79
0,0,0,0,32,37
0,0,0,0,31,42
0,0,0,0,23,34
0,0,0,0,55,61
0,0,0,0,22,29
0,0,0,0,41,59
0,2,0,0,45,53
0,0,0,0,55,78
0,0,0,0,51,67
0,0,0,0,20,27
0,0,0,0,117,138
0,0,0,0,76,98
0,0,0,0,58,75
0,0,0,0,50,60
0,0,0,0,33,41
0,0,0,0,33,41
0,0,0,0,26,28
0,0,0,0,25,28
0,0,0,0,52,59
0,0,0,0,45,61
0,0,0,0,44,52
0,0,0,0,20,31
0,0,0,0,37,43
0,0,0,0,251,275
0,0,0,0,13,16
0,0,0,0,51,67
0,0,0,0,83,103
0,0,0,0,6,8
0,0,0,0,31,37
0,0,0,0,32,41
0,0,0,0,45,51
0,0,0,0,8,10
0,2,0,0,123,143
0,0,0,0,46,55
0,0,0,0,27,35
0,0,0,0,51,57
0,1,0,0,31,38
0,1,0,0,66,84
0,0,0,0,105,127
0,0,0,0,41,49
0,0,0,0,36,50
0,1,0,0,40,72
0,0,0,0,28,42
0,0,0,0,28,54
0,2,0,0,48,74
0,0,0,0,31,59
0,2,0,0,57,85
0,0,0,0,48,83
0,0,0,0,45,54
0,1,0,0,39,46
0,1,0,0,14,40
0,0,0,0,64,92
0,0,0,0,50,90
0,1,0,0,57,93
0,0,0,0,87,108
0,1,0,0,34,61
0,0,0,0,40,68
0,0,0,0,138,156
0,0,0,0,35,63
0,0,0,0,35,66
0,0,0,0,47,57
0,0,0,0,68,79
0,1,0,0,196,241
0,2,0,0,72,114
0,0,0,0,48,85
1,0,0,0,140,201
0,0,0,0,27,54
0,1,0,0,22,54
0,0,0,0,32,60
0,0,0,0,37,72
0,0,0,0,21,26
0,0,0,0,19,23
0,0,0,0,40,46
0,0,0,0,31,71
0,0,0,0,65,80
0,0,0,0,57,70
0,0,0,0,6,11
0,0,0,0,333,397
0,0,0,0,45,66
0,0,0,0,10,13
0,0,0,0,29,44
0,0,0,0,7,11
0,0,0,0,11,14
0,0,0,0,11,13
0,0,0,0,25,32
0,0,0,0,8,10
0,0,0,0,49,68
0,6,0,0,117,148
0,0,0,0,5,12
0,0,0,0,13,15
0,0,0,0,24,31
0,0,0,0,55,76
0,0,0,0,35,39
0,0,0,0,8,10
0,0,0,0,67,118
0,0,0,0,5,8
0,0,0,0,93,148
0,0,0,0,69,116
0,0,0,0,69,113
0,0,0,0,11,34
0,0,0,0,69,114
0,0,0,0,9,13
0,0,0,0,8,30
0,0,0,0,33,70
0,0,0,0,32,63
0,0,0,0,28,66
0,0,0,0,28,66
0,0,0,0,27,59
0,0,0,0,27,59
0,0,0,0,11,14
0,0,0,0,35,67
0,0,0,0,20,46
0,1,0,0,43,74
0,0,0,0,75,101
0,0,0,0,19,21
0,0,0,0,19,21
0,0,0,0,103,127
